FID,SUBNAME,SUBSTATION,MIN_KV,MAX_KV,NUMBANKS,REDACTED,OBJECTID,UNGROUNDED
47,STOCKTON A,16237,4.000000000000000,115.000000000000000,5.000000000000000,Yes,65217,None
48,MANCHESTER,25392,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65079,None
49,ORO LOMA,25537,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65087,None
50,PEORIA,16378,17.000000000000000,115.000000000000000,2.000000000000000,No,65100,"1,2"
51,DIXON,6206,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161728,None
52,WILLIAMS,6205,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161729,"1,2"
53,WOODLAND,6203,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161730,None
54,SANTA ROSA A,4215,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161731,None
55,FORT BRAGG A,4276,12.000000000000000,60.000000000000000,2.000000000000000,No,161732,None
56,HIGHLANDS,4336,12.000000000000000,115.000000000000000,2.000000000000000,No,161733,None
57,JANES CREEK,19239,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161734,1
58,WILLOW CREEK,19217,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161735,None
59,EUREKA A,19212,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161736,None
60,WILKINS SLOUGH,6277,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161740,1
61,BRIDGEVILLE,19246,12.000000000000000,115.000000000000000,1.000000000000000,Yes,161737,None
62,RUSS RANCH,19247,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161738,None
63,FAIRHAVEN,19245,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161739,None
64,SUISUN,6213,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161741,None
65,DUNNIGAN,6381,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161742,1
66,VACA DIXON,6359,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161743,None
67,WEST SACRAMENTO,6313,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161744,None
68,JAMESON,6380,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161745,None
69,MADISON,6317,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161746,None
70,COLUSA,6202,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161747,"1,2"
71,PLUMAS,15373,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161748,"1,2"
72,DOBBINS,15374,12.000000000000000,60.000000000000000,1.000000000000000,No,161749,1
73,ECHO SUMMIT,15803,12.000000000000000,13.800000000000001,1.000000000000000,Yes,161750,None
74,WEIMAR,15249,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161751,None
75,WISE,15227,12.000000000000000,6.000000000000000,1.000000000000000,Yes,161755,None
76,BRUNSWICK,15248,12.000000000000000,115.000000000000000,3.000000000000000,No,161752,"1,3"
77,VINEYARD,1450,21.000000000000000,230.000000000000000,2.000000000000000,No,97489,None
78,CARNERAS,25232,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65075,None
79,SAN BERNARD,25319,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65076,None
80,TECUYA,25451,2.400000000000000,70.000000000000000,1.000000000000000,Yes,65077,1
81,HALSEY,15224,12.000000000000000,60.000000000000000,1.000000000000000,No,161753,None
82,TEJON,25293,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65078,None
83,RAINBOW,25444,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65081,None
84,PARLIER,25229,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65082,None
85,DEL MAR,15258,12.000000000000000,60.000000000000000,3.000000000000000,No,161754,3
86,EL DORADO P H,15276,21.000000000000000,115.000000000000000,1.000000000000000,No,161756,None
87,BONNIE NOOK,15230,12.000000000000000,60.000000000000000,1.000000000000000,No,161757,None
88,LINCOLN,15370,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161758,None
89,GRASS VALLEY,15203,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161759,None
90,SUMMIT,15259,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161760,1
91,PLEASANT GROVE,15244,21.000000000000000,115.000000000000000,3.000000000000000,Yes,161761,None
92,PENRYN,15256,12.000000000000000,60.000000000000000,2.000000000000000,No,161762,"1,2"
93,BORDEN,25512,12.000000000000000,230.000000000000000,1.000000000000000,Yes,65083,None
94,KINGSBURG,25224,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65084,None
95,KERN OIL,25272,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65085,None
96,WESTPARK,25370,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65086,None
97,NORTH BRANCH,16323,12.000000000000000,60.000000000000000,1.000000000000000,No,65088,"1 A,1 2A"
98,AG WISHON POWERHOUSE,25151,12.000000000000000,2.300000000000000,1.000000000000000,Yes,65089,None
99,DUMBARTON,1447,12.000000000000000,115.000000000000000,3.000000000000000,Yes,48995,None
100,SALINAS,18201,12.000000000000000,115.000000000000000,2.000000000000000,Yes,48996,None
101,COUNTRY CLUB,16312,4.000000000000000,60.000000000000000,4.000000000000000,Yes,65090,None
102,MIDWAY,25261,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65091,None
103,SAN MIGUEL,18266,12.000000000000000,70.000000000000000,1.000000000000000,Yes,49003,None
104,MORRO BAY,18301,12.000000000000000,115.000000000000000,1.000000000000000,No,49004,None
105,TEMPLETON,18305,21.000000000000000,230.000000000000000,2.000000000000000,No,49005,None
106,CABRILLO,18310,12.000000000000000,115.000000000000000,1.000000000000000,No,49006,None
107,RIVER OAKS,8234,21.000000000000000,115.000000000000000,2.000000000000000,Yes,49007,None
108,LOS COCHES,18215,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49008,None
109,CAYETANO,1442,21.000000000000000,230.000000000000000,1.000000000000000,No,49009,None
110,BUENA VISTA,18226,12.000000000000000,60.000000000000000,3.000000000000000,Yes,49010,None
111,RESERVATION ROAD,18273,12.000000000000000,60.000000000000000,1.000000000000000,No,49012,1
112,LOS GATOS,8202,12.000000000000000,60.000000000000000,2.000000000000000,No,49013,"1,2"
113,LAS POSITAS,1440,21.000000000000000,230.000000000000000,3.000000000000000,Yes,49014,None
114,BURLINGAME,2405,4.000000000000000,115.000000000000000,3.000000000000000,Yes,49015,None
115,LAS PULGAS,2412,4.000000000000000,60.000000000000000,2.000000000000000,No,49016,"1,2"
116,LOS ALTOS,8224,12.000000000000000,60.000000000000000,3.000000000000000,No,49017,"1,2,3"
117,WATERSHED,2424,4.000000000000000,60.000000000000000,1.000000000000000,Yes,49018,None
118,CAROLANDS,2406,4.000000000000000,60.000000000000000,2.000000000000000,No,49019,"1,2"
119,PAUL SWEET,8325,21.000000000000000,115.000000000000000,3.000000000000000,Yes,49022,None
120,SERRAMONTE,2286,12.000000000000000,115.000000000000000,1.000000000000000,No,49117,None
121,NORTECH,8246,21.000000000000000,115.000000000000000,2.000000000000000,Yes,49119,None
122,CASSERLY,8311,4.000000000000000,21.000000000000000,1.000000000000000,Yes,49121,None
123,SAN ARDO,18219,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49122,1
124,BURNS,18358,21.600000000000001,60.000000000000000,1.000000000000000,Yes,49123,None
125,SANTA YNEZ,18272,12.000000000000000,115.000000000000000,2.000000000000000,No,49124,None
126,RADUM,1315,12.000000000000000,60.000000000000000,2.000000000000000,No,49125,None
127,SUNOL,1424,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49126,None
128,NEWARK,1222,12.000000000000000,230.000000000000000,4.000000000000000,Yes,49127,None
129,CAYUCOS,18255,12.000000000000000,70.000000000000000,2.000000000000000,No,49128,None
130,CARMEL,18204,4.000000000000000,21.000000000000000,2.000000000000000,Yes,49129,None
131,AMES,8390,12.000000000000000,115.000000000000000,1.000000000000000,Yes,49130,None
132,INDUSTRIAL ACRES,18230,4.000000000000000,60.000000000000000,1.000000000000000,Yes,49133,None
133,PASO ROBLES,18261,12.000000000000000,70.000000000000000,3.000000000000000,No,49135,None
134,DEL MONTE,18222,12.000000000000000,115.000000000000000,3.000000000000000,No,49137,None
135,PURISIMA,18297,12.000000000000000,115.000000000000000,1.000000000000000,Yes,49139,None
136,JOLON,18298,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49140,1
137,CAMPHORA,18207,4.160000000000000,60.000000000000000,2.000000000000000,Yes,49141,1
138,SISQUOC,18281,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49142,None
139,BORONDA,18246,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49143,None
140,SAN LUIS OBISPO,18263,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49144,None
141,EMERALD LAKE,2408,4.000000000000000,60.000000000000000,1.000000000000000,No,49145,None
142,FORT ORD,18240,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49146,1
143,ROUGH AND READY,16308,12.000000000000000,60.000000000000000,1.000000000000000,No,65038,1
144,HARDWICK,25371,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65039,1
145,RIVERBANK,16319,17.000000000000000,115.000000000000000,2.000000000000000,Yes,65040,"1,2"
146,CLAY,16334,12.000000000000000,60.000000000000000,2.000000000000000,Yes,65041,None
147,EL PECO,25398,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65042,1
148,TAFT,25208,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65043,None
149,PINEDALE,25285,21.000000000000000,115.000000000000000,3.000000000000000,Yes,65044,None
150,CHICO C,10265,4.160000000000000,12.000000000000000,1.000000000000000,No,161686,None
151,COARSEGOLD,25443,21.000000000000000,115.000000000000000,2.000000000000000,No,65045,None
152,MANTECA,16261,4.000000000000000,115.000000000000000,5.000000000000000,Yes,65046,"5,6,7,8"
153,SAN JOAQUIN,25236,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65047,1
154,SCHINDLER,25289,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65048,None
155,BULLARD,25396,12.000000000000000,115.000000000000000,4.000000000000000,Yes,65049,None
156,TERMINOUS,16302,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65050,None
157,LINDEN,16207,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65051,None
158,TIGER CREEK,16138,0.000000000000000,0.000000000000000,1.000000000000000,Yes,65052,None
159,WATERLOO,16315,12.000000000000000,60.000000000000000,1.000000000000000,No,65053,1
160,MILLBRAE,2269,4.000000000000000,115.000000000000000,3.000000000000000,Yes,49000,None
161,SAN JOAQUIN #2,25252,12.000000000000000,11.000000000000000,1.000000000000000,No,65101,None
162,RACETRACK,16376,17.000000000000000,115.000000000000000,1.000000000000000,Yes,65125,None
163,ASHLAN AVENUE,25205,12.000000000000000,230.000000000000000,3.000000000000000,Yes,65126,None
164,CALFLAX,25344,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65127,None
165,AIRWAYS,25204,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65128,None
166,BONITA,25539,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65129,1
167,DINUBA,25409,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65130,None
168,WEST LANE,16362,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65131,1
169,CALIFORNIA AVE,25228,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65132,None
170,MENDOTA,25231,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65134,None
171,BELLE HAVEN,2402,4.000000000000000,60.000000000000000,5.000000000000000,Yes,48994,None
172,SF H,2210,4.000000000000000,115.000000000000000,8.000000000000000,Yes,49021,None
173,SAN LEANDRO,1311,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49034,None
174,LOCKHEED NO.2,8300,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49071,None
175,HAYWARD O,1224,4.000000000000000,12.000000000000000,2.000000000000000,No,49078,None
176,SAN JOAQUIN #3,25253,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65174,None
177,SO. CAL. EDISON #11,25811,0.000000000000000,0.000000000000000,1.000000000000000,Yes,65175,None
178,WAHTOKE,25453,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65135,None
179,INDIAN FLAT,25269,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65136,None
180,RENFRO,25457,21.000000000000000,115.000000000000000,2.000000000000000,No,65137,None
181,VICTOR,16328,12.000000000000000,60.000000000000000,2.000000000000000,No,65138,1
182,SANGER,25235,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65139,None
183,FIGARDEN,25455,21.000000000000000,230.000000000000000,3.000000000000000,No,65184,None
184,NEWHALL,25446,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65185,None
185,STONE CORRAL,25292,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65186,"2,3"
186,KEARNEY,25270,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65187,None
187,AVENAL,25500,21.000000000000000,70.000000000000000,1.000000000000000,Yes,65188,None
188,LIVINGSTON,25226,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65190,None
189,CALAVERAS CEMENT,16221,12.000000000000000,60.000000000000000,1.000000000000000,No,65191,None
190,ATWATER,25361,12.000000000000000,115.000000000000000,2.000000000000000,No,65192,None
191,TAR FLAT,16324,4.000000000000000,17.000000000000000,1.000000000000000,Yes,65193,None
192,DAIRYLAND,25242,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65080,None
193,SARATOGA,8337,12.000000000000000,230.000000000000000,3.000000000000000,Yes,274039,None
194,CRESCENT MILLS,10313,21.000000000000000,44.000000000000000,1.000000000000000,No,161793,None
195,CARNATION,25528,0.000000000000000,0.000000000000000,1.000000000000000,Yes,65194,None
196,NEWMAN,16274,12.000000000000000,60.000000000000000,2.000000000000000,Yes,65195,None
197,CROWS LANDING,16325,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65196,1
198,OROSI,25284,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65197,None
199,REEDLEY,25234,12.000000000000000,115.000000000000000,2.000000000000000,No,65198,None
200,TULE POWER HOUSE,25859,12.000000000000000,2.300000000000000,1.000000000000000,No,65199,None
201,DOS PALOS,25404,12.000000000000000,70.000000000000000,1.000000000000000,No,65200,1
202,TEVIS,25532,21.000000000000000,115.000000000000000,3.000000000000000,Yes,65201,None
203,MCKITTRICK,25278,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65202,1
204,WEBER,16348,12.000000000000000,230.000000000000000,4.000000000000000,Yes,65203,None
205,WEST POINT,16320,12.000000000000000,60.000000000000000,2.000000000000000,No,65204,3
206,AVENA,16357,17.000000000000000,115.000000000000000,1.000000000000000,No,65205,1
207,SAN BRUNO,2270,4.000000000000000,60.000000000000000,1.000000000000000,No,49033,1
208,HARDING,16331,4.000000000000000,60.000000000000000,2.000000000000000,Yes,65140,"1,2"
209,HURON,25316,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65141,None
210,RIVER ROCK,25525,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65142,1
211,HERDLYN,16374,12.000000000000000,60.000000000000000,1.000000000000000,No,65145,None
212,7TH STANDARD,25458,21.000000000000000,115.000000000000000,2.000000000000000,Yes,65146,None
213,WHEELER RIDGE,25348,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65147,None
214,BLACKWELL,25468,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65149,1
215,FAMOSO,25246,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65150,None
216,ARVIN,25380,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65151,None
217,LAMONT,25391,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65152,None
218,MERCED FALLS,25281,12.000000000000000,70.000000000000000,1.000000000000000,No,65156,None
219,CANAL,25209,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65157,None
220,WOODWARD,25529,21.000000000000000,115.000000000000000,3.000000000000000,Yes,65158,None
221,CHANNEL,16307,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65159,1
222,BARTON,25357,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65160,None
223,EL CAPITAN,25388,12.000000000000000,115.000000000000000,3.000000000000000,Yes,65161,None
224,CANTUA,25359,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65162,None
225,OAKHURST,25442,12.000000000000000,115.000000000000000,3.000000000000000,No,65163,None
226,SAND CREEK,25460,12.000000000000000,70.000000000000000,1.000000000000000,No,65164,None
227,LEMOORE,25360,12.000000000000000,70.000000000000000,3.000000000000000,Yes,65165,None
228,WILSON,25430,12.000000000000000,115.000000000000000,1.000000000000000,No,65166,None
229,TIVY VALLEY,25294,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65167,1
230,HENRIETTA,25268,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65168,None
231,MC FARLAND,25318,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65173,None
232,OILFIELDS,18239,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49147,None
233,SANTA TERESA,8391,21.000000000000000,115.000000000000000,1.000000000000000,No,49148,None
234,PIERCY,8391,21.000000000000000,115.000000000000000,1.000000000000000,No,49148,None
235,GLENWOOD,2409,4.000000000000000,60.000000000000000,3.000000000000000,Yes,49149,"1,2,3"
236,SANTA MARIA,18267,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49150,None
237,SULLIVAN,2285,4.160000000000000,12.000000000000000,1.000000000000000,No,49151,None
238,WHISMAN,8363,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49153,None
239,GOLDTREE,18258,12.000000000000000,115.000000000000000,1.000000000000000,Yes,49154,None
240,PACIFIC GROVE,18244,4.000000000000000,21.000000000000000,2.000000000000000,No,49155,None
241,SWIFT,8339,21.000000000000000,115.000000000000000,3.000000000000000,No,49160,None
242,MESA,18282,12.000000000000000,230.000000000000000,1.000000000000000,No,49161,None
243,PRUNEDALE,18296,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49163,None
244,SOTO,1326,4.000000000000000,12.000000000000000,2.000000000000000,No,49164,None
245,EAST STOCKTON,16313,4.000000000000000,60.000000000000000,2.000000000000000,Yes,65115,"1,3"
246,TULARE LAKE,25295,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65117,2
247,COALINGA NO 1,25216,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65118,None
248,STAGG,16242,12.000000000000000,230.000000000000000,4.000000000000000,Yes,65119,None
249,LE GRAND,25536,12.000000000000000,115.000000000000000,1.000000000000000,Yes,65120,None
250,BAKERSFIELD,25337,12.000000000000000,230.000000000000000,6.000000000000000,Yes,65121,None
251,SANTA NELLA,25405,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65122,1
252,CARUTHERS,25237,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65123,None
253,VALLEY HOME,16298,17.000000000000000,115.000000000000000,2.000000000000000,No,65124,"2,1"
254,POSO MOUNTAIN,25364,21.000000000000000,115.000000000000000,2.000000000000000,Yes,65189,None
255,FAIRWAY,18206,12.000000000000000,115.000000000000000,2.000000000000000,Yes,48997,None
256,COAST RD.,8882,4.160000000000000,21.000000000000000,1.000000000000000,Yes,48998,None
257,MOUNTAIN VIEW,8203,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49087,None
258,HILLSDALE,2411,4.000000000000000,60.000000000000000,1.000000000000000,Yes,49057,None
259,EVERGREEN,8201,21.000000000000000,115.000000000000000,2.000000000000000,No,49058,None
260,FREMONT,1435,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49059,None
261,ERTA,8351,4.000000000000000,60.000000000000000,1.000000000000000,No,49060,"1,2"
262,ZACA,18268,12.000000000000000,115.000000000000000,1.000000000000000,Yes,49061,None
263,POINT MORETTI,8293,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49062,None
264,JARVIS,1350,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49063,None
265,NEWARK,1222,12.000000000000000,230.000000000000000,4.000000000000000,Yes,49064,None
266,SAN MATEO,2419,4.000000000000000,115.000000000000000,2.000000000000000,No,49065,None
267,STELLING,8348,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49066,None
268,SAN CARLOS,2418,4.000000000000000,60.000000000000000,3.000000000000000,Yes,49067,None
269,VASCO,1375,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49068,"1,2"
270,VASONA,8377,12.000000000000000,230.000000000000000,2.000000000000000,Yes,49069,None
271,CASTRO VALLEY,1409,12.000000000000000,230.000000000000000,2.000000000000000,Yes,49070,None
272,REDWOOD CITY,2416,4.000000000000000,60.000000000000000,6.000000000000000,Yes,49072,None
273,SAN RAMON,1423,21.000000000000000,230.000000000000000,4.000000000000000,Yes,49073,None
274,DIXON LANDING,1472,21.000000000000000,115.000000000000000,3.000000000000000,Yes,49074,None
275,WOLFE,8367,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49075,None
276,GONZALES,18213,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49076,3
277,BAIR,2426,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49077,None
278,CHOLAME,18256,12.000000000000000,70.000000000000000,2.000000000000000,No,49079,2
279,EAST GRAND,2257,4.000000000000000,115.000000000000000,5.000000000000000,Yes,49080,None
280,TRIMBLE,8380,12.000000000000000,115.000000000000000,4.000000000000000,Yes,49081,None
281,LLAGAS,8318,21.000000000000000,115.000000000000000,3.000000000000000,No,49082,None
282,BELMONT,2403,4.160000000000000,115.000000000000000,5.000000000000000,Yes,49083,None
283,BRITTON,8361,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49084,None
284,NORTH DUBLIN,1405,21.000000000000000,230.000000000000000,1.000000000000000,No,49085,None
285,MILPITAS,8283,12.000000000000000,115.000000000000000,4.000000000000000,Yes,49086,None
286,OTTER,18294,12.000000000000000,60.000000000000000,1.000000000000000,No,49088,1
287,MENLO,2413,4.000000000000000,60.000000000000000,4.000000000000000,No,49089,None
288,GRANT,1438,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49090,None
289,ROB ROY,8369,21.000000000000000,115.000000000000000,1.000000000000000,No,49091,1
290,SAN JOSE B,8226,12.000000000000000,115.000000000000000,4.000000000000000,Yes,49092,None
291,MABURY,8219,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49093,None
292,FMC,8387,12.000000000000000,115.000000000000000,2.000000000000000,Yes,49094,None
293,RALSTON,2414,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49095,"1,2"
294,ALMADEN,8231,12.000000000000000,60.000000000000000,2.000000000000000,No,49096,None
295,BUELLTON,18304,12.000000000000000,115.000000000000000,2.000000000000000,No,49097,None
296,VIEJO,18285,21.000000000000000,60.000000000000000,2.000000000000000,Yes,49098,None
297,ESTUDILLO,1348,4.160000000000000,12.000000000000000,1.000000000000000,No,49103,None
298,SOLEDAD,18205,12.000000000000000,115.000000000000000,3.000000000000000,Yes,49104,None
299,PERRY,18307,12.000000000000000,70.000000000000000,1.000000000000000,No,49106,None
300,ATASCADERO,18254,12.000000000000000,70.000000000000000,1.000000000000000,No,49108,None
301,PALMER,18303,12.000000000000000,115.000000000000000,1.000000000000000,Yes,49110,None
302,GABILAN,18233,12.000000000000000,60.000000000000000,1.000000000000000,Yes,49111,1
303,SNEATH LANE,2272,12.000000000000000,60.000000000000000,2.000000000000000,Yes,49113,None
304,LOYOLA,8216,4.000000000000000,115.000000000000000,2.000000000000000,No,49114,None
305,MONTEREY,18209,4.000000000000000,60.000000000000000,2.000000000000000,Yes,49115,1
306,LOS OSITOS,18208,21.000000000000000,60.000000000000000,2.000000000000000,Yes,49116,1
307,HIGHWAY,4265,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161537,None
308,KETTLEMAN HILLS,25273,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65223,None
309,RESERVE OIL,25418,12.000000000000000,70.000000000000000,1.000000000000000,Yes,65224,2
310,PARKWAY,4205,12.000000000000000,230.000000000000000,1.000000000000000,Yes,161538,None
311,GREENBRAE,4309,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161540,"1,2"
312,ALTO,4203,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161541,None
313,IGNACIO,4248,12.000000000000000,115.000000000000000,2.000000000000000,No,161542,None
314,CALISTOGA,4271,12.000000000000000,115.000000000000000,1.000000000000000,No,161544,1
315,CARQUINEZ,4328,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161545,None
316,KIRKER,1445,21.000000000000000,115.000000000000000,3.000000000000000,No,161546,None
317,ELK,4298,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161547,None
318,BIG RIVER,4308,12.000000000000000,60.000000000000000,1.000000000000000,No,161548,1
319,COVELO,4306,12.000000000000000,60.000000000000000,1.000000000000000,No,161549,1
320,MIDDLETOWN,4314,12.000000000000000,60.000000000000000,2.000000000000000,No,161550,"1,2"
321,PHILO,4260,12.000000000000000,60.000000000000000,1.000000000000000,No,161554,1
322,LUCERNE,4335,12.000000000000000,115.000000000000000,2.000000000000000,No,161551,2
323,GARCIA,4304,4.000000000000000,60.000000000000000,1.000000000000000,Yes,161552,1
324,UKIAH,4277,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161553,None
325,HARTLEY,4321,12.000000000000000,60.000000000000000,2.000000000000000,No,161555,None
326,UPPER LAKE,4287,12.000000000000000,60.000000000000000,1.000000000000000,No,161556,None
327,HOPLAND,4225,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161557,None
328,LAYTONVILLE,4268,12.000000000000000,60.000000000000000,1.000000000000000,No,161558,None
329,POINT ARENA,4338,12.000000000000000,60.000000000000000,1.000000000000000,No,161559,1
330,CALPELLA,4341,12.000000000000000,115.000000000000000,1.000000000000000,Yes,161560,None
331,KONOCTI,4331,12.000000000000000,60.000000000000000,3.000000000000000,No,161561,None
332,GUALALA,4284,12.000000000000000,60.000000000000000,2.000000000000000,No,161562,2
333,CLEAR LAKE,4214,12.000000000000000,60.000000000000000,2.000000000000000,No,161563,None
334,POTTER VALLEY P H,4228,12.000000000000000,60.000000000000000,3.000000000000000,No,161564,None
335,REDBUD,4319,12.000000000000000,115.000000000000000,2.000000000000000,No,161565,1
336,WALNUT CREEK,1220,4.000000000000000,21.000000000000000,2.000000000000000,Yes,161664,None
337,MONTE RIO,4281,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161661,None
338,PUEBLO,4329,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161662,None
339,BRYANT,1309,4.000000000000000,12.000000000000000,2.000000000000000,Yes,161663,None
340,ALHAMBRA,1410,12.000000000000000,115.000000000000000,2.000000000000000,No,161665,None
341,ORO FINO,10303,12.000000000000000,60.000000000000000,1.000000000000000,No,161666,1
342,ANTLER,10327,12.000000000000000,60.000000000000000,1.000000000000000,No,161667,1
343,FRENCH GULCH,10338,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161668,None
344,MC ARTHUR,10349,12.000000000000000,60.000000000000000,1.000000000000000,No,161670,None
345,PIT NO 1,10372,12.000000000000000,60.000000000000000,1.000000000000000,No,161671,None
346,RISING RIVER,10355,12.000000000000000,60.000000000000000,1.000000000000000,No,161672,1
347,WHITMORE,10360,12.000000000000000,60.000000000000000,1.000000000000000,No,161673,None
348,VOLTA,10254,12.000000000000000,60.000000000000000,1.000000000000000,No,161719,2
349,CORDELIA,6270,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161720,4
350,CORTINA,6312,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161721,None
351,BALFOUR,1432,12.000000000000000,60.000000000000000,1.000000000000000,No,161616,1
352,BASALT,4246,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161614,"1,2"
353,WHITNEY,1324,4.000000000000000,21.000000000000000,1.000000000000000,No,161617,None
